#OTU ID	B.2006.08.S1.405615	B.2011.06.S1.405532	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2016.03.S1.405618	B.2011.10.S1.405602	B.2011.05.S1.405539	B.2016.04.S1.405579	B.2004.01.S1.405609	B.2012.06.S1.405601	B.2008.07.S1.405599	B.2005.06.S1.405537	B.2011.04.S1.405598	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2004.02.S1.405533	B.2012.01.S1.405593	B.2005.09.S1.405592	B.2012.05.S1.405616	B.2005.02.S1.405604	B.2020.09.S1.405594	B.2011.08.S1.405530	B.2008.02.S1.405555	B.2005.03.S1.405591	B.2016.07.S1.405551	B.2020.03.S1.405571	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2012.09.S1.405527	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.03.S1.405546	B.2019.03.S1.405560	B.2012.10.S1.405569	B.2012.08.S1.405556	B.2020.04.S1.405587	B.2008.08.S1.405550	B.2008.04.S1.405565	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2016.05.S1.405583	B.2005.01.S1.405588	B.2019.06.S1.405608	B.2019.05.S1.405612	B.2012.04.S1.405562	B.2011.01.S1.405525	B.2006.09.S1.405526	B.2008.01.S1.405595	B.2008.10.S1.405544	B.2016.06.S1.405581	B.2016.01.S1.405584	B.2004.03.S1.405563	B.2011.09.S1.405577	B.2006.01.S1.405568	B.2012.02.S1.405552	B.2011.02.S1.405575	B.2006.06.S1.405542	B.2006.07.S1.405582	B.2009.10.S1.405585	B.2005.07.S1.405586	B.2004.07.S1.405529	B.2005.08.S1.405559	B.2005.04.S1.405545	B.2009.01.S1.405540	B.2004.08.S1.405610	B.2008.09.S1.405553	B.2005.10.S1.405573	B.2020.01.S1.405576	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2009.04.S1.405531	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2008.03.S1.405528	B.2019.04.S1.405614	B.2020.05.S1.405574	B.2006.04.S1.405572	B.2009.05.S1.405596	B.2004.05.S1.405536	B.2019.10.S1.405561	B.2004.06.S1.405567	B.2006.05.S1.405597	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.06.S1.405554	B.2016.08.S1.405590	B.2009.09.S1.405547	B.2009.08.S1.405578	B.2009.02.S1.405570	B.2019.07.S1.405558	B.2020.07.S1.405566	B.2020.02.S1.405548	B.2006.03.S1.405589	B.2020.06.S1.405557	B.2009.07.S1.405524
NR_028862.1_Allisonella_histaminiformans_strain_MR2_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NR_028915.1_Anaerostipes_caccae_strain_L1-92_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
NR_028951.1_Corynebacterium_appendicis_strain_IMMIB_R-3491_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040877.1_Prevotella_copri_strain_CB7_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	792	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	519	0	0	198	0	0	0	0	0	0	0	0	0	0	0
NR_029356.1_Flavonifractor_plautii_strain_265_16S_ribosomal_RNA_gene__partial_sequence	3	0	1	0	2	1	0	0	5	4	9	3	1	1	0	3	3	12	6	3	7	1	4	2	2	0	1	8	3	6	6	3	1	0	5	11	2	1	2	1	1	0	5	0	5	3	6	2	0	0	3	2	1	1	2	0	1	2	0	3	3	1	2	2	4	3	2	1	15	2	3	2	2	1	0	3	3	0	3	0	6	3	5	8	0	2	2	2	3	3	5	3	3	13	2
NR_029248.1_Tyzzerella_nexilis_strain_DSM_1787_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	8	0	29	0	30	0	0	0	1	32	0	49	52	34	4	16	0	29	64	32	0	0	0	0	0	0	0	0	27	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	35	6	0	34	0
NR_029164.1_{Clostridium}_innocuum_strain_B-3_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	1	0	0	0	1	2	2	0	0	0	0	0	1	4	0	3	5	1	0	0	0	13	0	5	2	4	0	1	0	0	6	5	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	3	0	2	1	0	0	0	0	23	0	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	7	0	3	0
NR_029160.1_Ruminococcus_callidus_strain_ATCC_27760_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	8	6	0	19	0	0	0	0	0	0	0	0	0	29	0	20	17	0	17	22	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	11	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	6	0	0	0	0	0	0	0	0	0	0	0
NR_029188.1_Oxalobacter_formigenes_strain_OXB_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029335.1_Holdemania_filiformis_strain_J1-31B-1_16S_ribosomal_RNA_gene__partial_sequence	2	0	0	0	2	0	0	0	1	3	12	0	1	0	1	0	1	2	1	2	5	0	1	0	0	16	1	4	5	3	0	5	0	0	1	9	2	8	0	3	0	1	0	0	0	0	2	2	0	0	0	0	0	2	5	0	0	0	0	1	0	0	3	0	0	4	1	12	4	0	1	12	11	4	0	1	1	0	1	0	0	1	0	0	2	4	1	5	0	1	3	11	2	2	0
NR_029286.1_Actinomyces_meyeri_strain_Prevot_2477B_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NR_029313.1_Anaerofilum_pentosovorans_strain_Fae_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_029355.1_{Clostridium}_methylpentosum_strain_R2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037068.1_{Clostridium}_xylanolyticum_strain_DSM_6555_16S_ribosomal_RNA_gene__partial_sequence	4	0	1	8	7	8	2	5	2	11	69	2	5	9	0	1	4	21	1	4	2	20	12	2	2	0	3	0	5	2	14	4	4	5	15	0	34	76	23	5	2	2	3	10	1	1	2	4	16	19	8	4	17	4	4	0	6	11	0	8	2	7	5	3	1	40	3	0	18	2	0	25	30	75	4	1	20	0	2	4	1	13	3	6	9	0	0	1	1	0	1	0	10	0	0
NR_036777.1_{Ruminococcus}_torques_strain_VPI_B2-51_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	46	0	0	4	4	2	0	6	0	11	3	5	15	13	9	0	0	0	0	5	6	0	4	0	9	1	5	4	3	4	11	0	2	2	8	21	5	1	7	11	0	0	5	0	1	4	0	0	0	0	11	0	4	1	4	9	9	8	10	1	2	0	3	0	15	4	5	1	0	0	5	4	0	4	2	1	6	4	0	4	4	18	11	4	0	14	1	0	6	1	6
NR_037020.1_Actinomyces_turicensis_strain_APL10_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NR_036936.1_Streptococcus_australis_strain_AI-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_036982.1_Lactobacillus_iners_strain_DSM_13335_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_037089.1_Eggerthella_lenta_strain_1899B_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_040865.1_Bacteroides_ovatus_strain_JCM_5824_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041343.1_Parabacteroides_merdae_strain_JCM_9497_16S_ribosomal_RNA_gene__partial_sequence	0	20	23	11	97	25	4	140	21	0	9	0	10	0	0	99	0	0	0	0	0	47	64	0	160	0	0	0	0	0	0	0	0	0	0	0	9	13	134	0	203	0	0	0	0	59	0	72	8	95	75	194	19	0	0	14	0	0	179	0	138	0	0	46	135	1	0	0	0	82	69	17	4	5	0	0	0	55	161	0	173	0	0	142	24	162	227	75	173	0	0	0	0	0	141
NR_041313.1_Bacteroides_finegoldii_strain_199_16S_ribosomal_RNA_gene__partial_sequence	0	1	2	3	0	2	6	0	0	0	50	0	2	0	0	0	0	0	0	0	0	2	44	0	0	0	0	0	0	0	0	0	1	0	0	0	62	71	0	0	0	0	0	0	1	1	0	20	159	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	169	0	0	0	0	0	51	67	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041307.1_Bacteroides_intestinalis_strain_341_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041342.1_Parabacteroides_distasonis_strain_JCM_5825_16S_ribosomal_RNA_gene__partial_sequence	37	8	8	8	39	12	6	35	5	49	40	34	13	20	7	21	106	53	51	32	0	10	59	105	51	0	77	0	27	0	76	62	50	55	15	0	25	47	56	50	67	98	40	46	35	25	29	50	29	103	26	24	7	9	44	16	63	36	84	68	24	56	129	70	16	17	40	0	31	42	28	34	52	57	41	0	97	32	24	25	15	112	39	17	64	51	36	47	48	36	0	0	49	0	72
NR_041351.1_Bacteroides_dorei_strain_175_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	612	0	0	606	0	35	0	0	0	0	0	0	47	0	32	0	0	0	0	0	192	0	0	0	9	0	26	33	0	10	12	0	0	0	943	0	291	0	0	0	40	0	0	0	0	329	972	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0
NR_041626.1_Paraprevotella_clara_strain_YIT_11840_16S_ribosomal_RNA_gene__partial_sequence	0	3	5	19	0	4	28	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041448.1_Bacteroides_gallinarum_strain_C35_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042745.1_Bacteroides_massiliensis_strain_B84634_16S_ribosomal_RNA_gene__partial_sequence	0	115	96	93	29	111	58	30	0	84	0	18	144	0	0	0	97	17	167	124	0	143	0	28	10	0	4	0	124	0	59	201	0	141	65	0	0	0	51	0	85	54	0	0	127	186	0	0	0	50	175	0	56	0	159	79	0	0	0	6	0	16	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
NR_042007.1_Roseburia_inulinivorans_strain_A2-194_16S_ribosomal_RNA_gene__complete_sequence	4	10	12	31	23	7	13	26	1	2	0	4	7	9	15	9	2	8	2	3	0	10	0	2	11	0	1	0	0	0	0	4	33	0	0	0	0	0	11	112	32	0	12	26	0	35	3	0	0	14	0	2	15	84	5	28	2	33	4	3	10	3	2	8	11	0	5	0	22	3	5	0	0	0	49	0	62	7	3	26	20	25	30	5	12	1	8	14	2	6	0	0	33	0	8
NR_041668.1_Barnesiella_intestinihominis_strain_YIT_11860_16S_ribosomal_RNA_gene__partial_sequence	90	4	10	4	248	6	5	136	0	0	0	23	11	0	0	0	0	20	0	46	0	16	0	34	284	0	34	0	0	0	0	0	0	0	0	0	0	0	219	0	140	28	0	0	0	33	75	0	0	169	149	0	0	169	0	3	104	54	0	21	0	13	29	0	0	0	42	0	161	0	0	0	0	0	0	0	137	0	0	0	0	103	0	0	0	242	0	0	0	0	0	0	238	0	0
NR_041691.1_Butyricimonas_virosa_strain_MT12_16S_ribosomal_RNA_gene__partial_sequence	2	15	6	5	13	10	10	19	42	0	2	3	7	0	0	5	0	17	0	13	0	16	13	5	38	0	14	0	0	0	0	0	0	0	0	0	4	3	15	0	24	4	0	0	0	32	5	7	2	18	16	6	9	9	0	7	9	4	0	8	10	4	8	0	4	2	5	0	7	0	0	3	2	4	0	0	11	0	6	0	8	15	0	10	0	28	0	0	0	0	0	0	3	0	0
NR_041960.1_Blautia_luti_strain_BInIX_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_041894.1_Acidaminococcus_intestini_strain_ADV_255.99_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	1	13	0	0	0	3	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	46	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041882.1_Robinsoniella_peoriensis_strain_PPC31_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
NR_042499.1_Bacteroides_xylanisolvens_strain_XB1A_16S_ribosomal_RNA_gene__partial_sequence	0	38	90	35	39	85	86	23	0	0	88	0	32	0	0	0	0	0	0	0	368	80	126	0	14	483	0	330	1	432	0	0	4	0	0	318	220	109	27	18	7	0	0	0	0	31	0	108	101	6	19	0	65	0	0	13	0	0	0	0	0	0	0	0	0	103	0	765	0	0	0	163	71	71	0	355	0	0	0	0	0	0	2	0	0	14	0	0	0	0	433	973	0	327	0
NR_042008.1_Roseburia_hominis_strain_A2-183_16S_ribosomal_RNA_gene__complete_sequence	0	0	3	0	30	2	1	37	5	0	36	20	0	7	0	8	3	11	0	3	0	1	5	5	13	0	24	0	0	0	1	3	0	0	0	0	7	19	39	2	16	1	2	1	1	5	0	21	16	12	3	11	0	1	4	0	3	2	7	16	12	5	27	2	5	14	4	0	1	0	0	12	8	11	2	0	3	2	4	1	18	5	0	7	1	25	10	4	4	1	0	1	0	0	12
NR_042200.1_{Clostridium}_asparagiforme_strain_N6_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	7	0	0	1	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	9	15	13	0	2	0	0	1	1	0	0	0	3	5	1	0	1	0	0	1	0	4	0	0	0	0	1	1	0	7	2	0	2	0	13	2	5	9	0	0	10	0	0	1	0	11	0	0	0	0	1	1	1	0	0	0	1	0	0
NR_042167.1_Actinomyces_graevenitzii_strain_CCUG_27294_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043016.1_Bacteroides_salyersiae_strain_WAL_10018_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	23	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	32	0	0	31	0	0	0	0	0	0	0	0	0	0	0
NR_042832.1_Roseburia_faecis_strain_M72_1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	6	2	0	0	0	0	0	1	7	11	0	0	0	0	50	0	3	2	13	1	0	1	0	0	0	0	0	7	0	0	0	1	0	0	21	0	73	12	18	0	8	0	0	0	0	0	0	2	6	0	2	0	1	7	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	27	0	0	0	0	13	0	0	31	0	8	0	16	4	0	18	0	0	0	0	13
NR_042778.1_Streptococcus_thermophilus_strain_ATCC_19258_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NR_042776.1_Streptococcus_salivarius_strain_ATCC_7073_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NR_042771.1_Streptococcus_cristatus_strain_ATCC_51100_16S_ribosomal_RNA_gene__complete_sequence	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NR_042817.1_Akkermansia_muciniphila_strain_Muc_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_042840.1_Eggerthella_sinensis_strain_HKU14_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_042878.1_Haemophilus_parainfluenzae_strain_CCUG_12836_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_074277.1_Bacteroides_thetaiotaomicron_strain_VPI-5482_16S_ribosomal_RNA_gene__complete_sequence	16	15	24	23	22	20	10	35	11	69	10	0	33	21	33	17	73	0	91	0	246	15	38	0	40	338	0	304	32	386	83	117	65	33	77	302	9	31	29	113	18	0	37	45	71	24	18	36	21	52	101	28	7	65	168	23	6	17	0	0	32	0	0	0	28	35	0	60	13	0	0	18	18	30	52	303	13	0	17	48	32	4	54	16	0	37	0	0	0	32	342	97	8	287	0
NR_044473.1_Megamonas_rupellensis_strain_FM1025_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	33	0	13	0	0	0	10	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	16	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_043287.1_Lactobacillus_amylovorus_strain_DSM_20531_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
NR_043231.1_Dialister_propionicifaciens_strain_ADV_1053.03_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_044054.1_Blautia_wexlerae_strain_DSM_19850_16S_ribosomal_RNA_gene__partial_sequence	3	5	4	7	17	5	1	3	4	11	24	6	3	19	9	11	5	10	12	1	19	7	11	3	12	9	6	11	13	20	13	4	2	11	21	17	7	13	0	8	10	2	2	8	7	6	0	30	6	1	0	5	7	4	4	12	0	4	8	8	1	3	13	13	9	7	6	9	1	3	14	7	25	15	11	16	2	11	8	12	9	0	7	4	8	7	4	10	1	1	9	13	5	34	13
NR_044049.1_Coprococcus_eutactus_strain_ATCC_27759_16S_ribosomal_RNA_gene__partial_sequence	2	53	32	4	4	20	8	2	6	0	0	0	8	0	1	16	0	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	17	8	0	0	2	1	23	25	0	0	8	1	4	0	0	13	0	2	0	26	0	0	0	3	0	1	0	0	0	0	0	1	0	12	0	47	6	1	33	0	1	0	0	0	4	0	0	3	0	0
