#OTU ID	B.2006.08.S1.405615	B.2008.03.S1.405528	B.2016.03.S1.405618	B.2011.07.S1.405534	B.2011.03.S1.405538	B.2011.05.S1.405539	B.2008.07.S1.405599	B.2011.06.S1.405532	B.2016.04.S1.405579	B.2019.08.S1.405613	B.2019.09.S1.405605	B.2011.10.S1.405602	B.2012.06.S1.405601	B.2011.04.S1.405598	B.2019.03.S1.405560	B.2011.08.S1.405530	B.2016.02.S1.405600	B.2019.01.S1.405535	B.2020.09.S1.405594	B.2004.01.S1.405609	B.2005.02.S1.405604	B.2004.02.S1.405533	B.2005.03.S1.405591	B.2012.01.S1.405593	B.2016.07.S1.405551	B.2005.09.S1.405592	B.2020.03.S1.405571	B.2012.05.S1.405616	B.2008.02.S1.405555	B.2005.05.S1.405611	B.2020.08.S1.405603	B.2020.10.S1.405617	B.2012.07.S1.405580	B.2012.09.S1.405527	B.2012.03.S1.405546	B.2005.06.S1.405537	B.2012.08.S1.405556	B.2011.09.S1.405577	B.2006.04.S1.405572	B.2011.01.S1.405525	B.2019.06.S1.405608	B.2011.02.S1.405575	B.2012.10.S1.405569	B.2008.04.S1.405565	B.2008.08.S1.405550	B.2020.04.S1.405587	B.2019.05.S1.405612	B.2016.05.S1.405583	B.2008.01.S1.405595	B.2005.01.S1.405588	B.2008.10.S1.405544	B.2012.04.S1.405562	B.2009.05.S1.405596	B.2012.02.S1.405552	B.2006.09.S1.405526	B.2009.10.S1.405585	B.2006.05.S1.405597	B.2005.07.S1.405586	B.2016.01.S1.405584	B.2016.06.S1.405581	B.2004.03.S1.405563	B.2009.01.S1.405540	B.2006.01.S1.405568	B.2016.08.S1.405590	B.2006.06.S1.405542	B.2004.07.S1.405529	B.2005.04.S1.405545	B.2009.04.S1.405531	B.2020.01.S1.405576	B.2004.08.S1.405610	B.2006.02.S1.405606	B.2009.03.S1.405564	B.2004.06.S1.405567	B.2009.06.S1.405554	B.2008.09.S1.405553	B.2019.10.S1.405561	B.2020.06.S1.405557	B.2008.05.S1.405541	B.2008.06.S1.405543	B.2005.10.S1.405573	B.2020.02.S1.405548	B.2004.05.S1.405536	B.2005.08.S1.405559	B.2019.07.S1.405558	B.2019.04.S1.405614	B.2009.09.S1.405547	B.2020.05.S1.405574	B.2009.07.S1.405524	B.2009.08.S1.405578	B.2006.03.S1.405589	B.2019.02.S1.405607	B.2004.04.S1.405549	B.2009.02.S1.405570	B.2020.07.S1.405566	B.2006.07.S1.405582
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__infantis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	8	729	87	0	0	0	340	0	394	0	0	0	155	0	0	0	11	0	0	0	0	0	0	82	535	0	0	416	1341	0	0	0	160	699	276	0	611	0	28	0	0	0	941	797	266	0	0	675	396	0	1221	249	0	434	0	0	29	0	157	877	0	0	8	343	4	0	0	0	0	0	0	0	0	0	836	0	0	432	473	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	12	8	5	12	3	4	12	10	7	12	18	2	15	6	11	12	8	5	10	26	9	22	13	14	7	21	1	17	16	10	11	10	17	17	10	5	16	3	12	5	14	2	7	7	7	14	6	4	10	4	7	12	11	18	15	4	11	6	4	4	21	11	16	3	19	15	21	4	3	14	67	8	29	1	5	5	22	5	12	7	8	12	8	12	6	4	4	9	14	20	19	23	8	8	15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	408	79	114	230	213	144	43	180	114	258	206	175	134	162	123	253	57	161	97	546	72	277	109	72	134	244	37	113	44	191	38	95	147	195	131	203	267	193	409	174	182	210	92	70	69	33	176	93	30	62	52	105	33	65	603	61	411	232	23	85	322	33	171	164	400	220	166	31	96	187	479	16	302	97	47	185	63	58	63	134	32	283	224	226	166	100	50	93	58	405	168	308	10	49	386
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	35	28	30	23	24	10	43	20	14	57	32	30	9	8	19	22	13	23	150	13	22	21	11	20	25	58	135	10	19	27	92	159	16	21	16	29	36	23	25	12	23	16	13	43	40	196	29	12	32	9	22	8	28	14	47	30	20	30	11	15	19	12	18	31	31	3	63	17	244	23	34	7	24	26	26	26	196	29	60	14	100	4	34	31	34	19	155	43	17	17	37	8	2	63	28
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	382	353	322	445	355	358	393	315	337	604	409	393	110	354	226	474	469	479	491	284	78	428	107	184	223	232	576	144	332	215	394	533	111	184	136	235	218	280	579	333	394	292	110	379	360	406	409	261	279	61	344	89	66	158	266	146	367	213	109	201	511	233	373	235	285	305	195	72	496	350	266	79	495	131	373	339	733	414	331	97	246	230	107	522	355	238	880	168	201	316	178	515	19	356	471
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	7	14	0	1	0	2	16	2	0	0	0	8	0	1	0	7	0	0	22	1	0	8	2	0	0	0	149	0	54	1	2	0	0	0	0	6	0	6	7	0	0	0	0	12	31	10	0	0	79	0	11	0	0	0	13	0	6	0	0	0	0	0	0	0	11	0	0	0	85	2	7	0	0	0	14	0	5	34	24	0	2	0	0	0	0	0	129	0	0	12	2	1	0	11	10
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	26	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	17	0	1	0	0	0	3	0	1	0	6	0	1	0	0	2	8	0	5	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	6	0	4	0	0	9
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	6	0	0	8	6	4	0	0	1	1	1	4	4	3	9	3	0	22	5	20	0	24	0	1	0	0	19	4	0	0	0	0	2	2	1	1	6	7	11	9	7	13	2	2	1	2	4	0	0	1	0	1	0	1	16	0	8	0	0	0	8	1	3	0	4	7	0	0	14	18	17	0	5	0	0	0	1	1	0	0	0	5	0	18	7	2	14	0	0	5	6	9	0	0	4
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0	0	0	0	43	1	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__hiranonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__sardiniense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	31	0	4	1	3	1	0	1	0	2	1	0	5	5	14	2	10	5	0	33	28	1	10	0	1	23	0	2	0	18	0	0	2	10	0	2	5	0	24	0	1	0	3	0	0	0	1	0	0	0	0	0	4	12	31	10	16	6	2	5	0	25	1	3	25	0	15	2	0	0	2	15	0	12	0	1	0	0	0	16	0	1	2	4	7	8	0	9	2	52	8	5	1	0	15
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	208	0	0	86	130	147	0	105	0	10	20	281	496	50	24	52	0	27	0	17	266	95	147	128	0	135	0	560	0	142	0	0	365	586	347	756	503	310	274	128	12	872	296	1	0	0	20	0	0	55	0	295	30	244	251	37	182	80	0	0	87	26	76	0	199	52	159	45	0	50	33	37	37	59	0	18	0	0	0	398	0	62	328	34	13	77	0	59	84	306	10	49	5	0	173
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0	3	0	14	7	4	1	12	0	0	0	14	0	5	0	16	0	0	60	0	2	2	0	3	0	23	37	0	0	4	28	80	0	0	0	10	0	11	0	2	2	15	0	4	1	30	0	0	2	1	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	71	0	0	0	1	0	2	0	36	5	6	3	19	0	16	0	0	0	33	0	0	0	0	0	0	32	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	2	0	0	5	0	1	0	2	0	6	3	3	0	1	1	2	1	4	0	9	1	0	1	0	0	5	0	0	0	2	0	0	0	0	0	10	1	0	3	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	10	6	3	3	0	0	4	0	0	0	2	0	1	0	0	0	14	0	0	1	0	4	0	0	0	2	0	0	3	2	2	2	0	1	0	5	0	0	0	0	2
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	7	1	10	21	13	7	21	5	13	40	15	10	0	4	9	13	3	15	1	11	2	15	4	0	17	8	4	0	2	6	1	1	0	1	1	12	3	5	24	5	19	4	3	12	8	0	21	22	11	2	6	1	5	0	19	7	18	4	6	11	18	2	13	11	10	7	7	3	2	16	27	8	20	4	7	23	1	7	8	6	1	4	2	24	15	11	4	10	6	21	3	12	6	0	16
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea	15	9	2	4	3	0	1	1	1	11	9	3	2	7	8	4	1	19	23	23	3	6	2	0	2	8	15	5	2	10	29	21	3	3	2	7	2	3	9	3	2	4	0	0	2	21	10	0	5	1	1	3	1	3	15	0	13	6	0	2	7	2	3	0	23	8	10	3	25	9	14	2	12	3	0	1	17	2	5	7	6	9	12	1	6	2	16	1	1	3	4	11	0	24	9
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	3	0	0	0	2	1	0	0	0	3	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	1	3	0	4	11	2	1	3	0	2	0	8	3	10	4	22	0	2	0	2	3	1	0	4	0	12	0	1	2	0	0	0	2	0	4	1	3	8	1	10	4	2	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	3	0	3	1	0	0	0	1	9	1	1	7	4	1	0	6	2	0	0	1	3	0	2	1	0	0	0	5	0	4	0	0	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	2	38	1	1	1	4	37	0	2	5	3	0	13	1	1	1	1	6	2	2	0	3	1	1	2	1	2	3	1	1	2	6	24	32	9	0	73	10	1	0	2	1	26	60	12	2	7	0	14	1	45	5	0	2	2	0	3	1	0	1	2	0	5	1	2	0	2	0	3	0	2	0	0	0	32	6	4	2	38	0	1	1	1	5	1	0	3	0	0	5	4	2	0	3	3
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis	0	0	0	2	2	1	0	3	0	2	1	1	0	0	1	2	0	5	0	0	18	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	6	0	0	25	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	5	3	9	1	9	0	0	4	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	3	0	24	5	8	6	0	2	31	4	12	10	2	8	20	12	11	80	0	0	18	6	4	2	13	9	0	2	2	5	0	0	0	0	3	4	0	9	52	33	10	13	0	0	1	0	17	31	0	26	0	0	3	3	0	4	18	0	0	19	9	4	76	10	0	7	4	3	0	5	16	2	28	10	0	25	0	0	0	2	0	1	7	9	17	7	0	9	10	26	11	3	2	0	32
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	73	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0	0	40	0	0	0	0	0	3	9	2	0	4	0	3	0	7	7	0	1	0	4	5	15	5	8	0	8	0	0	0	1	5	9	8	2	11	0	0	0	6	0	4	0	0	0	9	4	0	1	0	0	4	12	2	3	3	4	0	2	0	1	0	16	2	8	8	3	0	1	7	2	5	4	0	1	0	0	0	3	0	0	4	10	4	9	0	3	2	4	0	3	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	1	2	1	0	0	0	12	1	0	0	0	1	0	2	2	0	5	3	12	0	8	0	1	2	0	4	1	0	2	0	13	23	0	1	0	0	0	0	3	0	0	1	0	7	1	21	0	2	15	2	2	0	0	2	2	1	0	0	0	1	1	1	1	0	1	0	4	2	48	0	3	0	0	0	1	0	23	2	2	0	20	0	1	0	0	0	16	2	0	2	0	1	0	9	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	20	96	32	99	107	78	152	57	123	127	134	82	135	40	68	140	52	105	0	125	9	23	33	72	115	40	0	102	67	36	0	0	122	113	97	22	145	43	18	118	69	116	85	125	134	0	68	66	18	35	37	81	17	125	18	41	13	49	8	84	42	12	9	96	18	56	48	17	0	57	12	13	52	52	56	59	0	98	138	17	0	33	27	130	88	54	0	31	45	28	122	48	0	0	21
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus	317	16	27	5	14	1	13	16	38	15	13	13	9	2	14	10	23	5	1	51	5	11	0	13	37	0	0	26	11	0	1	1	19	50	2	0	29	7	264	6	15	3	65	49	14	1	13	29	17	4	23	51	6	16	273	1	212	1	9	16	37	1	80	71	340	67	0	3	2	43	282	6	77	12	29	16	0	37	16	0	2	21	1	9	10	5	0	9	3	319	8	68	1	2	246
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	12	0	62	9	9	5	0	5	59	28	40	13	22	3	16	7	227	15	0	30	24	26	13	68	159	15	0	42	0	16	0	0	15	21	36	6	34	4	4	6	49	5	7	0	0	0	50	128	2	10	0	13	0	38	1	0	6	33	268	38	56	0	2	149	9	42	12	0	0	43	8	0	38	0	0	21	0	0	0	23	0	52	6	62	39	0	0	0	0	8	34	31	0	0	8
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	10	0	0	32	0	0	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	23	0	0	29	0	0	0	0	0	0	0	0	0	0	0	2	104	0	0	1	0	48	0	0	5	0	0	0	47	0	0	0	0	15	0	12	24	0	1	2	1	4	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	0	3	2	0	3	0	1	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	46	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	8	0	6	0	0	0	19	0	0	0	0	20	27	17	0	22	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	11	1	0	0	8	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	13	0	0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	96	9	8	81	26	21	23	33	7	58	31	16	88	25	45	17	6	54	26	26	21	30	44	116	1	103	50	30	3	59	13	17	60	44	43	85	55	22	43	2	37	3	9	8	8	17	39	7	0	27	5	74	15	48	95	7	63	73	0	6	26	7	24	12	28	1	117	2	38	16	48	3	24	11	6	48	21	4	16	21	10	39	44	83	59	19	64	30	11	29	64	26	1	13	57
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	1	0	3	1	0	0	0	0	2	2	1	0	5	0	0	0	0	1	0	4	0	2	0	1	0	0	0	1	0	0	0	0	1	4	2	0	2	0	2	0	3	0	3	0	0	0	2	1	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	5	4	0	0	2	0	0	7	2	3	0	0	1	0	0	0	0	0	2	0	1	4	2	0	0	1	1	2	6	0	0	4
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
