#OTU ID	TS32.299074	TS195.2.298978	TS136.299091	TS51.299145	TS49.2.299169	TS14.299212	TS5.299045	TS37.299147	TS82.2.299057	TS167.2.299004	TS31.299055	TS106.2.299179	TS56.2.299192	TS26.299185	TS33.299224	TS28.299120	TS49.298982	TS131.2.298993	TS126.299046	TS117.298949	TS126.2.298986	TS50.299027	TS137.298959	TS167.299073	TS16.299068	TS91.2.299008	TS156.299155	TS15.2.299128	TS155.2.298990	TS19.2.298956	TS150.299173	TS141.299084	TS94.299193	TS27.299223	TS39.299167	TS50.2.299158	TS2.299130	TS77.299105	TS6.2.299094	TS22.299221	TS168.2.298985	TS132.299044	TS63.2.299109	TS19.298958	TS94.2.299160	TS162.2.299140	TS143.299098	TS120.2.299136	TS184.299203	TS75.299153	TS56.299021	TS182.2.299113	TS62.2.299088	TS20.299059	TS109.2.299100	TS106.299035	TS21.299189	TS57.299197	TS181.299047	TS9.299144	TS185.299148	TS192.299012	TS160.298976	TS130.2.298955	TS155.299082	TS131.299040	TS51.2.299062	TS57.2.299112	TS75.2.298948	TS139.299195	TS65.299182	TS107.2.298960	TS116.299165	TS183.298979	TS116.2.299078	TS3.298967	TS140.2.299087	TS179.298987	TS133.299149	TS15.299020	TS95.299180	TS5.2.298961	TS149.298994	TS166.2.298980	TS169.298977	TS29.298974	TS183.2.299060	TS119.299110	TS23.299159	TS97.2.299190	TS32.2.298970	TS161.299188	TS37.2.299096	TS33.2.299054	TS118.2.298966	TS89.299011	TS195.299150	TS76.2.299161	TS30.298973	TS152.2.299097	TS92.299206	TS137.2.299107	TS55.2.298952	TS142.2.298963	TS7.2.299010	TS151.299215	TS166.299085	TS165.2.299138	TS142.299170	TS35.298981	TS97.299015	TS98.2.299041	TS138.299141	TS103.299049	TS181.2.299083	TS186.299199	TS178.2.299168	TS132.2.299033	TS169.2.298975	TS115.298998	TS34.299217	TS8.299198	TS146.2.299211	TS39.2.299009	TS83.2.299171	TS138.2.299162	TS6.299086	TS30.2.299050	TS147.2.299003	TS179.2.299016	TS8.2.299029	TS4.299175	TS180.299063	TS66.2.299157	TS134.299196	TS25.2.299001	TS100.298999	TS2.2.299116	TS182.299201	TS145.298950	TS109.299099	TS193.2.299051	TS140.298995	TS25.299024	TS86.2.299219	TS69.2.298972	TS61.2.299186	TS110.299019	TS144.2.299166	TS153.299184	TS128.2.299216	TS165.298951	TS26.2.299028	TS1.299139	TS133.2.299076	TS38.2.299081	TS83.299134	TS90.298953	TS134.2.298989	TS104.299154	TS88.2.299002	TS7.299061	TS136.2.298983	TS64.2.299164	TS62.299066	TS96.2.299214	TS110.2.299101	TS147.299111	TS95.2.299006	TS141.2.299017	TS139.2.299031	TS190.299218	TS111.299174	TS67.2.299127	TS87.299172	TS194.299181	TS151.2.298991	TS71.2.299080	TS13.299018	TS168.299115	TS111.2.298964	TS10.2.299108	TS66.299194	TS117.2.299030	TS191.299146	TS74.2.299132	TS43.299095	TS170.2.299205	TS152.299135	TS99.2.299069	TS20.2.299090	TS156.2.299036	TS68.2.298971	TS70.299093	TS11.298996	TS100.2.298944	TS128.299117	TS92.2.299118	TS164.299125	TS21.2.299079	TS135.299142	TS105.299210	TS91.299152	TS38.298997	TS85.299053	TS145.2.299151	TS127.2.299143	TS162.299124	TS164.2.299007	TS129.2.299037	TS119.2.299032	TS68.299202	TS31.2.299187	TS125.2.299067	TS89.2.299023	TS64.299137	TS143.2.299034	TS127.299133	TS194.2.299056	TS86.299064	TS74.299177	TS85.2.299119	TS88.299013	TS55.298947	TS178.299126	TS71.298968	TS63.299005	TS84.2.298962	TS120.298992	TS10.299123	TS163.299072	TS78.299102	TS125.298984	TS163.2.299114	TS9.2.298969	TS90.2.299200	TS193.299075	TS70.2.299052	TS12.299104	TS96.299089	TS4.2.298988	TS65.2.299065	TS13.2.298954	TS87.2.298965	TS98.299220	TS27.2.299025	TS130.299178	TS3.2.299103	TS154.2.299022	TS105.2.299038	TS118.299163	TS69.299058	TS124.298945	TS148.299000	TS115.2.299043	TS101.2.299207	TS72.299209	TS185.2.298957	TS144.298946	TS103.2.299213	TS61.299129	TS124.2.299092	TS11.2.299208	TS67.299039	TS76.299071	TS129.299204	TS160.2.299131	TS78.2.299070	TS146.299014	TS82.299048	TS12.2.299176	TS107.299042	TS44.299183	TS17.299122	TS135.2.299222	TS1.2.299121	TS84.299191	TS73.299077	TS72.2.299026	TS104.2.299106	TS170.299156
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	0	0	0	6	2	0	0	0	0	0	0	0	0	0	4	0	76	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella; s__lenta	0	0	0	0	0	0	4	0	0	2	1	0	0	5	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius	93	216	8	4	0	0	6	10	0	0	0	0	0	1	94	101	0	1	8	0	40	0	135	0	0	0	0	8	0	0	0	114	90	18	291	0	0	0	38	72	0	224	0	194	164	0	75	21	201	165	0	1	14	337	150	0	220	1	215	2	10	3	0	0	0	1	1	0	254	1	144	0	22	217	3	0	15	0	47	143	0	0	289	0	62	2	171	181	73	8	14	0	8	0	50	94	242	0	0	0	40	16	0	4	7	87	0	65	1	0	17	0	0	123	277	18	3	213	64	0	0	256	4	93	0	0	127	0	0	13	6	0	649	366	0	0	63	8	0	0	259	131	33	0	73	1	0	78	54	7	3	24	0	0	53	15	0	306	0	0	222	161	11	1	170	155	89	0	0	134	93	0	268	0	20	162	51	103	245	0	230	0	244	0	1	17	22	123	0	570	56	0	1	170	0	3	0	35	0	42	35	10	0	17	0	0	26	0	1	0	340	0	0	6	179	0	73	33	124	78	52	0	219	0	7	248	0	3	1	0	23	13	61	30	0	90	132	171	0	32	0	214	3	3	508	7	2	0	0	109	288	10	11	91	0	0	48	0	25	596	0	4	0	0	0	1	0	0	0	0	0	0	1	11	58	0	0	646	5	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	398	75	60	169	132	52	260	690	17	13	487	56	0	1958	170	97	117	181	3	82	55	8	48	43	469	33	135	1	101	0	9	170	316	124	950	159	279	0	63	13	1	133	0	193	362	577	425	57	149	46	109	171	29	64	172	92	575	622	729	489	57	886	6	871	132	199	195	2	13	11	33	11	42	1226	14	631	18	1	90	103	554	18	2240	8	146	10	926	270	10	229	85	287	480	1	130	110	61	68	357	54	83	8	612	1028	3	226	410	235	142	18	223	368	41	19	764	92	5	119	100	25	12	620	203	159	83	45	402	125	6	7	8	984	197	970	10	190	304	85	632	214	403	23	52	1299	67	140	320	28	122	304	216	88	176	250	248	9	17	188	6	301	162	57	182	168	74	43	326	11	527	85	264	112	52	98	16	72	143	68	519	0	39	27	67	120	425	7	65	146	39	125	26	80	62	79	211	39	873	46	56	76	227	24	1	9	43	266	83	600	73	101	224	115	254	8	142	219	468	125	43	93	42	81	150	178	3	108	1	1	0	38	206	31	152	339	72	208	32	48	57	26	242	38	53	6	86	12	592	72	77	331	394	801	148	814	7	17	166	104	38	50	29	207	164	31	150	54	3	305	115	7	37	36	10	202	312	37	2	213	30	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__barnesiae	529	0	0	64	168	24	398	0	38	48	2053	565	0	2545	297	136	119	329	14	227	108	15	137	39	637	48	195	20	160	0	4	60	82	1364	0	301	22	0	67	0	0	423	1	1093	108	894	0	92	239	0	1178	81	17	463	0	303	1326	233	154	1798	214	0	41	0	166	328	163	2	0	8	0	80	192	238	13	350	28	8	126	172	325	28	120	8	121	0	68	1	0	341	110	0	3	0	96	149	0	277	256	272	38	23	624	0	51	130	340	105	0	5	358	734	89	0	69	235	14	876	98	10	5	629	380	1	571	233	192	190	1	16	6	1454	0	89	0	330	158	1	1290	272	0	1	25	474	142	211	469	1	451	425	48	69	334	733	336	14	242	150	0	194	257	913	0	177	284	78	0	5	303	100	107	321	0	165	36	4	54	11	522	0	0	200	0	406	485	5	230	247	586	0	163	104	155	0	453	11	288	23	420	233	337	50	3	3	149	354	72	1328	466	459	0	601	1005	12	178	272	92	128	0	118	78	451	396	419	15	68	1	3	1	381	110	57	451	188	339	30	0	0	443	125	578	1	32	24	1	29	1	51	123	585	115	5	406	71	2	18	126	230	178	0	50	663	416	114	755	424	23	373	297	26	211	212	36	34	298	138	9	2	33	1	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae	1	13	0	0	0	8	0	0	8	0	0	0	0	5	0	0	0	0	2	0	18	0	0	0	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	5	0	0	4	1	0	7	0	0	2	16	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	0	0	12	0	0	0	4	0	0	4	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	478	0	0	4	16	39	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	1	0	1	6	0	0	4	19	0	178	0	1	0	1	0	0	0	7	0	0	12	0	2	0	13	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	12	1	0	0	0	0	0	0	10	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	1	1	0	0	0	24	0	0	0	16	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	13	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0	31	2	1	0	1	0	21	11	1	31	17	0	100	3	17	1	23	1	0	1	2	14	0	21	2	45	1	3	0	1	11	57	1	263	6	6	1	6	2	0	17	0	70	26	42	49	4	32	77	60	20	13	67	3	36	118	15	44	117	51	45	0	114	3	26	3	0	28	2	4	7	8	47	2	50	2	0	7	25	67	0	16	1	5	13	4	47	0	10	0	1	8	0	0	2	31	13	0	9	9	2	47	44	0	0	42	5	7	1	5	29	12	24	37	4	0	12	10	3	0	100	9	10	0	27	181	0	0	1	0	657	9	87	152	0	161	0	135	172	4	14	1	0	2	38	1	4	16	2	15	2	11	45	27	0	0	5	262	52	2	14	4	8	34	23	1	0	34	15	5	26	0	30	0	14	0	200	14	0	12	21	4	0	113	0	2	0	1	50	9	34	8	7	95	5	42	10	12	12	16	10	2	1	25	64	4	40	8	21	40	8	10	1	19	2	118	11	7	3	9	29	7	12	0	149	0	6	1	20	16	0	14	36	4	7	22	11	0	41	105	1	0	0	47	0	268	5	3	66	0	0	60	55	0	2	0	85	7	70	3	37	96	8	20	4	2	41	36	1	0	9	0	1	8	9	3	43	1	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	0	0	5	48	0	0	0	0	0	0	0	1	0	2	0	0	0	0	11	0	1	0	0	2	30	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43	0	0	9	0	0	0	0	0	0	8	0	0	0	0	12	0	0	0	0	5	5	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	33	0	3	0	0	0	0	0	28	5	0	0	1	23	0	1	0	0	0	2	0	0	9	1	0	0	28	0	4	0	3	0	0	105	2	0	0	0	136	0	0	0	0	0	0	0	3	0	0	11	11	0	0	0	2	184	0	0	0	0	0	19	0	7	0	5	0	2	0	187	0	0	0	83	20	0	0	2	138	0	26	0	0	10	0	20	0	0	94	1	43	0	1	0	4	0	0	0	13	0	0	6	0	0	1	7	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	16	0	0	12	0	0	5	0	0	0	0	0	0	0	1	192	0	0	4	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis	0	0	3	27	2	0	20	4	0	1	127	1	0	0	0	0	115	29	0	21	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	55	0	0	0	0	0	0	0	0	0	49	0	0	0	0	1	0	0	0	0	29	0	0	0	0	20	19	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	74	1	0	0	0	0	1	10	0	1	0	13	0	0	0	0	0	0	0	0	3	0	4	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	9	0	27	0	4	0	0	0	1	0	0	2	1	0	0	0	1	0	4	0	0	16	0	0	11	0	0	0	0	0	7	0	0	5	6	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	5	29	9	0	0	0	0	0	0	0	0	1	23	0	13	2	4	0	0	2	0	0	22	0	1	0	4	5	0	0	27	0	0	4	0	0	0	0	0	19	0	6	1	0	0	0	0	0	3	1	0	9	0	0	1	2	0	1	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	28	1	27	0	0	21	0	9	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	771	0	0	256	0	0	0	0	22	0	0	0	3	2	0	0	2	0	0	0	0	0	0	1	22	0	9	222	56	0	9	0	0	3	1	0	0	8	401	0	1	0	0	0	2	0	1	71	1	0	0	17	2	277	8	0	1	0	0	1	0	0	130	0	33	0	89	0	0	0	0	2	11	0	11	1	205	0	0	837	2	2	3	0	1	0	0	0	0	0	135	0	0	0	2	0	0	0	0	16	0	0	0	1	0	1	1	9	1	50	0	0	0	0	1	0	22	0	1	160	1	0	4	2	191	0	394	0	1	66	0	0	0	1647	0	1	0	0	439	0	19	0	54	1	11	0	0	0	23	1	0	7	1	0	0	5	63	4	0	1	0	17	0	0	0	10	0	0	4	0	0	0	25	0	23	0	0	0	1	7	20	0	0	0	0	6	0	2	11	0	78	19	99	9	0	0	0	0	1	0	0	0	0	14	0	0	0	1	0	0	1	191	0	0	0	0	2	0	0	117	15	1	0	0	0	0	0	14	1	0	0	141	0	0	0	3	0	21	0	33	0	1	0	17	0	0	2	0	14	0	0	0	3	1374	62	1	0	0	23	0	0	1	0	1	0	1	122	0	1	38	0	6	10	0	0	0	27	0	0	1	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	19	159	10	35	6	29	10	238	2	9	988	7	0	1572	40	69	2	323	6	193	42	0	405	42	253	51	87	3	29	0	9	42	23	15	295	33	1274	0	13	4	555	35	0	25	23	76	37	24	27	7	6	29	40	105	165	7	23	369	30	913	45	58	18	800	6	346	32	1	28	4	4	12	61	2	10	130	7	0	218	53	61	0	93	15	13	26	0	147	17	21	24	1	137	0	23	105	173	16	94	36	21	105	103	232	0	86	557	17	16	2	24	146	67	12	26	82	0	94	16	2	0	757	65	27	0	113	260	20	392	1	8	381	142	108	1	4	72	202	67	58	106	8	32	28	59	170	170	14	54	65	39	13	73	84	748	4	0	202	0	1	233	35	37	287	78	132	52	588	35	44	70	5	96	116	37	316	267	193	172	246	128	6	98	179	104	23	26	482	20	1164	20	18	57	43	33	5	100	20	449	3	46	0	4	6	39	145	66	68	309	104	119	78	538	2	224	226	44	77	114	180	32	30	380	5	5	49	3	3	0	55	34	0	35	38	143	174	28	49	67	64	61	14	8	3	443	1	740	14	31	1	82	0	3	35	1	11	32	184	19	15	4	6	26	22	26	55	8	0	38	0	43	47	2	40	118	13	3	181	4	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	4	0	3	6	1	0	1	0	0	0	0	0	0	53	1	0	0	1	0	0	0	0	0	0	46	0	0	0	2	0	5	2	1	74	4	0	1	0	3	1	0	1	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	1	0	2	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	85	0	0	0	0	2	0	2	0	6	4	0	91	0	3	0	1	0	1	0	0	0	16	1	0	0	0	0	0	1	0	7	0	0	0	0	2	0	1	1	4	6	1	25	0	17	3	0	0	0	0	45	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	38	0	0	0	0	0	0	0	5	1	0	0	0	11	0	0	0	0	2	1	0	1	0	5	0	4	0	0	0	0	0	0	0	0	0	0	57	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	1	0	84	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__gadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	8	5	0	7	1	2	0	3	1	0	35	0	0	1	22	0	1	10	0	1	1	0	0	0	1	0	1	0	2	0	0	0	6	0	3	0	3	0	3	2	0	10	0	1	0	7	2	1	0	0	1	2	0	10	2	1	2	15	0	0	0	0	0	0	0	5	0	0	0	0	3	3	1	5	0	4	0	0	0	1	1	0	3	0	0	3	3	12	0	0	3	4	1	1	1	1	17	0	24	13	1	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	4	1	0	0	6	1	5	1	0	11	7	19	0	0	27	3	1	0	0	1	1	0	8	7	0	0	12	0	0	3	0	2	0	0	1	1	15	3	0	1	4	0	1	3	24	0	2	4	0	263	5	0	0	1	1	3	0	5	1	0	2	1	0	0	2	0	1	2	2	0	5	12	0	2	0	0	0	3	1	12	0	0	0	6	0	0	0	0	42	0	5	2	4	13	0	3	0	2	2	7	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	103	0	0	0	0	0	13	0	1	0	0	0	0	1	3	0	0	0	0	0	14	13	1	5	2	0	2	0	0	0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	986	0	0	13	179	4	2	0	177	0	2	0	0	0	215	1	23	0	7	0	1	0	0	0	0	0	0	592	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	129	0	0	0	4	2	2233	1	0	3	1	0	1	0	0	440	0	7	0	329	0	0	1	0	48	36	0	90	0	587	2	1	2096	0	0	0	0	291	0	0	0	0	0	133	0	0	1	15	0	0	0	1	1	0	0	0	3	16	0	0	0	1	397	0	0	0	0	6	0	280	0	92	213	1	0	1	8	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	2	0	0	732	0	4	0	0	1	0	8	2	0	0	0	0	1065	0	1	0	0	1	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	849	0	0	0	0	0	1	0	0	0	0	0	0	76	0	0	0	0	1	0	0	0	0	0	0	0	170	0	0	0	79	0	0	0	0	0	0	214	11	0	0	232	5	0	0	0	0	0	0	0	0	0	9	42	0	0	1	1	8	0	0	0	0	0	151	0	0	0	737	0	0	0	0	0	0	0	519	0	0	455	0	263	18	0	0	0	385	0	0	0	0
